exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb
1D_noprop_hestia,1,3.1839668353398642,10.820136833190919,50017.93065334663,0.13586020244668537,1.5894571940104167e-06,2.827258586883545
1D_noprop_hestia,200,1.546282430489858,10.763743076324463,47275.292292669816,0.09342054957642527,9.5367431640625e-07,2.9425606727600098
1D_noprop_hestia,400,1.0711340705553691,11.650305728912354,114726.43288396629,0.06887806136083578,6.357828776041666e-07,2.9425606727600098
1D_noprop_hestia,600,0.8322165012359619,11.800596027374267,133331.79866913304,0.05890617042285865,9.5367431640625e-07,2.9434151649475098
1D_noprop_hestia,800,0.6883629163106283,11.48766923904419,97506.0044355603,0.06263245355624593,9.5367431640625e-07,2.9434151649475098
