exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb,tau
1D_noprop_hestia,1,3.0226375261942544,10.815751304626465,49799.05588131281,0.16750860334949944,9.5367431640625e-07,2.5702695846557617,0.4999
1D_noprop_hestia,200,1.4529164830843608,8.213217315673829,3689.3933350545585,0.07270691087498728,1.2715657552083333e-06,2.5702695846557617,0.4804
1D_noprop_hestia,400,0.9934892356395721,8.729117050170899,6180.268834111486,0.05921518084822706,6.357828776041666e-07,2.5702695846557617,0.4616
1D_noprop_hestia,600,0.7653975685437521,9.063817539215087,8637.060113166071,0.05148419797078487,1.2715657552083333e-06,2.5702695846557617,0.4435
1D_noprop_hestia,800,0.6540786772966385,9.44636926651001,12662.108962118813,0.05054286735158143,9.5367431640625e-07,2.5702695846557617,0.4261
1D_noprop_hestia,1000,0.5304954548676809,9.783728466033935,17742.682671240742,0.04966940254260705,2.2252400716145835e-06,2.5702695846557617,0.4094
1D_noprop_hestia,1200,0.47160757581392926,9.970733280181884,21391.165318417086,0.05092095032028048,3.178914388020833e-07,2.5702695846557617,0.3933
