exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb
1A_noprop_ste,1,3.0041412115097046,10.796164436340332,48833.13885834899,0.16500123454236673,3.178914388020833e-07,2.5702695846557617
1A_noprop_ste,200,1.1942598621050518,8.21445113182068,3693.948177464667,0.05602786370433121,6.357828776041666e-07,2.5702695846557617
1A_noprop_ste,400,0.855985035498937,8.671620807647706,5834.949019402045,0.04798777470390265,6.357828776041666e-07,2.5702695846557617
1A_noprop_ste,600,0.6717426876227061,9.204293251037598,9939.711260980315,0.04462247427293575,3.178914388020833e-07,2.5702695846557617
1A_noprop_ste,800,0.5337230563163757,9.93137945175171,20565.690400996653,0.03931342357631058,1.2715657552083333e-06,2.5702695846557617
